order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category
O01185,C0075,P031,2025-09-13,1,165.54,0.19,165.54,134.09,Virement,App,Référencement payant,2.0,0,4.0,Professionnel,Hinche,Cours
O01186,C0038,P031,2024-01-09,5,165.54,0.16,827.7,695.27,Carte,Web,Partenariat,1.0,0,3.0,Professionnel,Port-au-Prince,Cours
O01187,C0168,P023,2025-10-10,1,132.18,0.23,132.18,101.78,Carte,App,Réseaux sociaux,2.0,0,4.0,Étudiant,Dakar,Logiciel
O01188,C0388,P054,2025-04-15,5,1341.69,0.03,6708.45,6507.2,Mobile Money,Boutique,Réseaux sociaux,12.0,0,5.0,Professionnel,Gonaïves,Laptop
O01189,C0443,P048,2024-08-29,4,74.61,0.12,298.44,262.63,Carte,App,Direct,3.0,1,5.0,Professionnel,,Cours
O01190,C0051,P011,2024-01-06,5,41.85,0.08,209.25,192.51,Mobile Money,Web,Direct,11.0,0,4.0,Professionnel,Les Cayes,Cours
O01191,C0239,P003,2025-03-12,3,40.16,0.03,120.48,116.87,Mobile Money,Boutique,Direct,5.0,0,5.0,Professionnel,Santo Domingo,Livre
O01192,C0199,P011,2024-03-03,1,41.85,0.16,41.85,35.15,Cash,App,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cours
O01193,C0373,P003,2025-03-11,1,40.16,0.18,40.16,32.93,Carte,Web,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Livre
O01194,C0103,P043,2025-07-06,1,119.53,0.09,119.53,108.77,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Montréal,Cours
O01195,C0243,P038,2024-07-10,5,98.38,0.09,491.9,447.63,Mobile Money,Web,Référencement payant,1.0,0,5.0,Professionnel,Santo Domingo,Cours
O01196,C0425,P028,2024-06-19,3,26.12,0.14,78.36,67.39,Carte,Web,Organique,9.0,0,4.0,Entreprise,Jacmel,Accessoire
O01197,C0233,P036,2024-06-07,2,130.05,0.01,260.1,257.5,Mobile Money,App,Réseaux sociaux,8.0,0,4.0,Professionnel,Gonaïves,Accessoire
O01198,C0391,P049,2024-06-09,1,308.72,0.08,308.72,284.02,Virement,Web,Email,0.0,0,5.0,Étudiant,Jérémie,Logiciel
O01199,C0311,P050,2024-03-22,1,24.97,0.02,24.97,24.47,Mobile Money,Web,Organique,5.0,0,4.0,Étudiant,Cap-Haïtien,Livre
O01200,C0299,P027,2024-06-27,2,1016.89,0.07,2033.78,1891.42,Cash,App,Référencement payant,15.0,0,4.0,Professionnel,Les Cayes,Laptop
O01201,C0130,P036,2025-04-16,4,130.05,0.18,520.2,426.56,Mobile Money,Web,Organique,8.0,0,5.0,Professionnel,Les Cayes,Accessoire
O01202,C0497,P035,2024-08-04,5,52.24,0.14,261.2,224.63,Carte,Web,Partenariat,3.0,0,4.0,Professionnel,Port-au-Prince,Livre
O01203,C0125,P057,2025-07-12,4,55.74,0.18,222.96,182.83,Cash,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01204,C0466,P046,2025-08-08,5,125.59,0.13,627.95,546.32,Carte,App,Email,2.0,0,4.0,Étudiant,Paris,Cours
O01205,C0495,P019,2025-06-28,2,121.48,0.11,242.96,216.23,Mobile Money,App,Email,0.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01206,C0256,P054,2025-01-20,2,1341.69,0.03,2683.38,2602.88,Mobile Money,Web,Organique,13.0,0,4.0,Entreprise,Cap-Haïtien,Laptop
O01207,C0435,P024,2024-08-14,4,133.87,0.12,535.48,471.22,Virement,App,Réseaux sociaux,1.0,1,5.0,Professionnel,Kinshasa,Cours
O01208,C0358,P046,2025-10-26,1,125.59,0.17,125.59,104.24,Virement,Web,Partenariat,3.0,0,5.0,Étudiant,Port-au-Prince,Cours
O01209,C0369,P059,2024-05-26,5,108.25,0.05,541.25,514.19,Carte,Web,Email,3.0,0,5.0,Indépendant,Santo Domingo,Cours
O01210,C0035,P049,2024-11-28,4,308.72,0.12,1234.88,1086.69,Mobile Money,Web,Organique,0.0,0,4.0,Professionnel,Dakar,Logiciel
O01211,C0069,P007,2024-11-20,1,308.43,0.29,308.43,218.99,Carte,Web,Référencement payant,9.0,0,4.0,Entreprise,Cap-Haïtien,Logiciel
O01212,C0035,P013,2025-06-17,1,61.14,0.09,61.14,55.64,Mobile Money,Web,Organique,0.0,0,4.0,Professionnel,Dakar,Livre
O01213,C0016,P048,2025-01-25,4,74.61,0.21,298.44,235.77,Mobile Money,App,Réseaux sociaux,2.0,0,5.0,Étudiant,Gonaïves,Cours
O01214,C0418,P008,2025-07-25,4,68.48,0.1,273.92,246.53,Carte,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Saint-Marc,Logiciel
O01215,C0088,P001,2025-10-19,2,1681.08,0.17,3362.16,2790.59,Virement,Boutique,Réseaux sociaux,14.0,0,4.0,Étudiant,Santo Domingo,Laptop
O01216,C0004,P016,2024-10-06,4,1572.54,0.26,6290.16,4654.72,Mobile Money,Boutique,Organique,11.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O01217,C0469,P030,2025-09-17,3,408.53,0.24,1225.59,931.45,Mobile Money,Web,Organique,3.0,0,4.0,Professionnel,Montréal,Cloud
O01218,C0140,P008,2024-05-01,4,68.48,0.03,273.92,265.7,Cash,Web,Organique,3.0,0,3.0,Étudiant,Paris,Logiciel
O01219,C0409,P010,2025-10-16,3,28.28,0.1,84.84,76.36,Mobile Money,Web,Réseaux sociaux,0.0,0,3.0,Indépendant,Jacmel,Livre
O01220,C0481,P021,2024-05-07,3,151.84,0.08,455.52,419.08,Mobile Money,Web,Email,0.0,0,5.0,Entreprise,Port-au-Prince,Cours
O01221,C0262,P036,2025-08-30,2,130.05,0.06,260.1,244.49,Carte,App,Email,11.0,0,4.0,Étudiant,Saint-Marc,Accessoire
O01222,C0464,P033,2024-10-06,1,119.22,0.25,119.22,89.42,Carte,Web,Organique,14.0,0,4.0,Entreprise,Paris,Accessoire
O01223,C0485,P048,2025-11-20,1,74.61,0.23,74.61,57.45,Carte,Web,Organique,3.0,1,,Professionnel,Saint-Marc,Cours
O01224,C0073,P059,2024-04-02,1,108.25,0.11,108.25,96.34,Carte,Web,Email,1.0,0,4.0,Indépendant,Saint-Marc,Cours
O01225,C0074,P002,2024-11-28,5,1058.14,0.2,5290.7,4232.56,Carte,App,Email,7.0,0,4.0,Étudiant,Kinshasa,Laptop
O01226,C0185,P042,2025-10-06,3,68.31,0.16,204.93,172.14,Mobile Money,Web,Partenariat,0.0,0,4.0,Indépendant,Port-au-Prince,Cloud
O01227,C0280,P010,2024-02-03,2,28.28,0.13,56.56,49.21,Mobile Money,App,Organique,2.0,0,5.0,Indépendant,Port-au-Prince,Livre
O01228,C0394,P022,2024-07-08,5,50.57,0.17,252.85,209.87,Carte,Web,Organique,6.0,1,5.0,Indépendant,Dakar,Livre
O01229,C0092,P021,2024-02-29,5,151.84,0.07,759.2,706.06,Mobile Money,Web,Réseaux sociaux,1.0,0,5.0,Indépendant,,Cours
O01230,C0097,P043,2024-08-17,2,119.53,0.02,239.06,234.28,Virement,Web,Email,0.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01231,C0154,P016,2024-10-06,2,1572.54,0.29,3145.08,2233.01,Carte,App,Réseaux sociaux,11.0,0,4.0,Étudiant,Cap-Haïtien,Laptop
O01232,C0136,P054,2025-03-18,3,1341.69,0.0,4025.07,4025.07,Mobile Money,App,Organique,4.0,0,4.0,Professionnel,Abidjan,Laptop
O01233,C0471,P023,2024-07-03,5,132.18,0.13,660.9,574.98,Carte,Web,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Logiciel
O01234,C0198,P049,2024-04-23,4,308.72,0.18,1234.88,1012.6,Mobile Money,Web,Référencement payant,2.0,0,5.0,Professionnel,Santo Domingo,Logiciel
O01235,C0435,P058,2024-05-01,3,222.36,0.18,667.08,547.01,Mobile Money,Web,Organique,2.0,0,5.0,Professionnel,Kinshasa,Cloud
O01236,C0028,P031,2025-11-01,2,165.54,0.19,331.08,268.17,Carte,Web,Email,1.0,0,5.0,Professionnel,Santo Domingo,Cours
O01237,C0051,P007,2025-11-12,2,308.43,0.19,616.86,499.66,Carte,Web,Organique,3.0,0,5.0,Professionnel,Les Cayes,Logiciel
O01238,C0402,P043,2024-06-07,1,119.53,0.18,119.53,98.01,Virement,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Montréal,Cours
O01239,C0125,P026,2024-05-19,4,95.37,0.06,381.48,358.59,Carte,App,Organique,,0,5.0,Étudiant,Port-au-Prince,Accessoire
O01240,C0042,P021,2024-02-08,5,151.84,0.06,759.2,713.65,Mobile Money,App,Direct,3.0,0,4.0,Entreprise,Saint-Marc,Cours
O01241,C0298,P028,2025-11-16,4,26.12,0.23,104.48,80.45,Mobile Money,App,Organique,12.0,0,4.0,Étudiant,Les Cayes,Accessoire
O01242,C0074,P018,2025-05-19,2,52.97,0.01,105.94,104.88,Carte,App,Organique,8.0,0,4.0,Étudiant,Kinshasa,Cours
O01243,C0031,P017,2025-06-27,3,108.73,0.15,326.19,277.26,Mobile Money,Boutique,Partenariat,2.0,0,3.0,Professionnel,Saint-Marc,Logiciel
O01244,C0204,P060,2024-07-26,5,813.91,0.18,4069.55,3337.03,Mobile Money,Boutique,Organique,8.0,0,4.0,Étudiant,Jacmel,Laptop
O01245,C0276,P017,2025-04-03,3,108.73,0.14,326.19,280.52,Carte,Web,Organique,2.0,0,4.0,Professionnel,Port-au-Prince,Logiciel
O01246,C0264,P028,2024-02-12,5,26.12,0.14,130.6,112.32,Cash,Web,Organique,10.0,0,3.0,Étudiant,Port-au-Prince,Accessoire
O01247,C0293,P043,2025-04-28,3,119.53,0.07,358.59,333.49,Mobile Money,Web,Référencement payant,3.0,0,5.0,Étudiant,Dakar,Cours
O01248,C0012,P014,2025-02-18,3,120.86,0.01,362.58,358.95,Mobile Money,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Gonaïves,Cours
O01249,C0146,P038,2024-08-25,3,98.38,0.14,295.14,253.82,Carte,Web,Partenariat,5.0,0,5.0,Professionnel,Saint-Marc,Cours
O01250,C0172,P054,2025-05-22,2,1341.69,0.11,2683.38,2388.21,Carte,Web,Référencement payant,6.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O01251,C0147,P049,2025-04-07,3,308.72,0.16,926.16,777.97,Mobile Money,Web,Email,0.0,0,4.0,Entreprise,Saint-Marc,Logiciel
O01252,C0280,P002,2024-11-09,2,1058.14,0.13,2116.28,1841.16,Mobile Money,App,Organique,17.0,0,5.0,Indépendant,Port-au-Prince,Laptop
O01253,C0115,P025,2024-05-13,4,95.45,0.05,381.8,362.71,Carte,App,Référencement payant,3.0,0,5.0,Étudiant,Port-au-Prince,Cours
O01254,C0316,P001,2024-01-17,4,1681.08,0.05,6724.32,6388.1,Mobile Money,App,Partenariat,10.0,0,5.0,Professionnel,Cap-Haïtien,Laptop
O01255,C0468,P037,2025-11-01,2,120.19,0.05,240.38,228.36,Mobile Money,App,Partenariat,2.0,0,5.0,Professionnel,Jacmel,Cours
O01256,C0331,P020,2024-07-20,5,1817.26,0.14,9086.3,7814.22,Carte,App,Organique,8.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O01257,C0195,P054,2024-08-03,3,1341.69,0.17,4025.07,3340.81,Mobile Money,Web,Référencement payant,12.0,0,4.0,Étudiant,Mirebalais,Laptop
O01258,C0218,P011,2025-05-01,5,41.85,0.05,209.25,198.79,Mobile Money,App,Référencement payant,7.0,0,,Indépendant,Paris,Cours
O01259,C0293,P052,2024-07-01,4,1932.53,0.09,7730.12,7034.41,Mobile Money,App,Direct,2.0,0,5.0,Étudiant,Dakar,Laptop
O01260,C0362,P021,2024-09-25,5,151.84,0.12,759.2,668.1,Mobile Money,Web,Organique,0.0,0,4.0,Indépendant,Jérémie,Cours
O01261,C0151,P056,2025-05-23,5,144.68,0.05,723.4,687.23,Mobile Money,Boutique,Référencement payant,1.0,0,,Étudiant,Les Cayes,Logiciel
O01262,C0020,P012,2025-03-01,2,74.3,0.07,148.6,138.2,Cash,Boutique,Référencement payant,2.0,0,4.0,Entreprise,Les Cayes,Livre
O01263,C0352,P017,2025-04-14,2,108.73,0.11,217.46,193.54,Virement,App,Partenariat,2.0,0,4.0,Étudiant,Montréal,Logiciel
O01264,C0331,P022,2024-01-04,5,50.57,0.11,252.85,225.04,Carte,Boutique,Référencement payant,3.0,0,4.0,Étudiant,Port-au-Prince,Livre
O01265,C0051,P060,2024-11-18,2,813.91,0.21,1627.82,1285.98,Mobile Money,Web,Partenariat,8.0,0,4.0,Professionnel,Les Cayes,Laptop
O01266,C0314,P045,2024-12-05,4,349.73,0.11,1398.92,1245.04,Cash,Web,Réseaux sociaux,1.0,0,,Professionnel,Hinche,Cloud
O01267,C0036,P049,2025-03-28,1,308.72,0.15,308.72,262.41,Virement,Web,Organique,0.0,0,4.0,Étudiant,Hinche,Logiciel
O01268,C0322,P034,2024-04-18,5,294.16,0.04,1470.8,1411.97,Carte,App,Réseaux sociaux,1.0,0,4.0,Professionnel,Abidjan,Logiciel
O01269,C0373,P048,2024-04-24,4,74.61,0.06,298.44,280.53,Carte,App,Partenariat,45.0,0,5.0,Entreprise,Port-au-Prince,Cours
O01270,C0008,P038,2025-06-29,3,98.38,0.13,295.14,256.77,Carte,Boutique,Organique,3.0,0,4.0,Étudiant,Paris,Cours
O01271,C0364,P041,2025-04-26,3,46.48,0.14,139.44,119.92,Virement,App,Email,3.0,0,4.0,Professionnel,Kinshasa,Livre
O01272,C0061,P051,2025-08-02,4,51.59,0.15,206.36,175.41,Cash,App,Direct,9.0,0,5.0,Indépendant,Les Cayes,Accessoire
O01273,C0133,P059,2024-07-12,2,108.25,0.04,216.5,207.84,Virement,Web,Partenariat,8.0,0,5.0,Étudiant,Cap-Haïtien,Cours
O01274,C0353,P035,2025-12-14,2,52.24,0.1,104.48,94.03,Carte,Web,Référencement payant,0.0,0,,Étudiant,Port-au-Prince,Livre
O01275,C0178,P027,2024-07-14,2,1016.89,0.16,2033.78,1708.38,Virement,Web,Référencement payant,14.0,1,5.0,Étudiant,Jérémie,Laptop
O01276,C0489,P040,2025-04-10,1,141.14,0.07,141.14,131.26,Carte,App,Organique,2.0,0,5.0,Professionnel,Dakar,Cloud
O01277,C0479,P045,2024-04-25,5,349.73,0.08,1748.65,1608.76,Mobile Money,Web,Réseaux sociaux,1.0,1,4.0,Étudiant,Les Cayes,Cloud
O01278,C0494,P060,2025-10-18,4,813.91,0.18,3255.64,2669.62,Carte,Boutique,Email,7.0,0,5.0,Professionnel,Port-au-Prince,Laptop
O01279,C0053,P042,2024-08-25,3,68.31,0.02,204.93,200.83,Mobile Money,App,Référencement payant,1.0,0,4.0,Professionnel,Montréal,Cloud
O01280,C0089,P058,2025-07-27,5,222.36,0.13,1111.8,967.27,Mobile Money,Web,Organique,0.0,0,5.0,Étudiant,Port-au-Prince,Cloud
O01281,C0092,P044,2024-08-24,4,238.63,0.15,954.52,811.34,Carte,App,Organique,0.0,0,,Indépendant,,Logiciel
O01282,C0293,P058,2025-07-19,3,222.36,0.03,667.08,647.07,Carte,App,Référencement payant,1.0,0,,Étudiant,Dakar,Cloud
O01283,C0216,P046,2024-11-20,1,125.59,0.08,125.59,115.54,Virement,App,Réseaux sociaux,0.0,0,4.0,Étudiant,Kinshasa,Cours
O01284,C0373,P054,2024-02-14,3,1341.69,0.08,4025.07,3703.06,Carte,Web,Partenariat,14.0,0,5.0,Entreprise,Port-au-Prince,Laptop
O01285,C0142,P012,2024-05-16,1,74.3,0.15,74.3,63.15,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Indépendant,Paris,Livre
O01286,C0100,P060,2025-05-03,4,813.91,0.16,3255.64,2734.74,Carte,Web,Partenariat,9.0,1,5.0,Étudiant,Port-au-Prince,Laptop
O01287,C0325,P021,2024-05-18,1,151.84,0.16,151.84,127.55,Carte,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Mirebalais,Cours
O01288,C0309,P048,2024-07-15,3,74.61,0.01,223.83,221.59,Carte,App,Référencement payant,8.0,0,4.0,Étudiant,Paris,Cours
O01289,C0346,P024,2025-01-22,2,133.87,0.08,267.74,246.32,Mobile Money,Boutique,Référencement payant,1.0,0,4.0,Étudiant,,Cours
O01290,C0157,P028,2024-06-29,1,26.12,0.17,26.12,21.68,Mobile Money,App,Organique,4.0,0,4.0,Entreprise,Port-au-Prince,Accessoire
O01291,C0264,P045,2024-04-02,3,349.73,0.11,1049.19,933.78,Carte,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Port-au-Prince,Cloud
O01292,C0465,P033,2025-03-22,2,119.22,0.11,238.44,212.21,Virement,Boutique,Partenariat,10.0,0,4.0,Indépendant,Santo Domingo,Accessoire
O01293,C0306,P043,2025-05-07,2,119.53,0.01,239.06,236.67,Carte,Web,Organique,3.0,0,4.0,Indépendant,Montréal,Cours
O01294,C0467,P005,2025-06-08,5,1123.49,0.15,5617.45,4774.83,Mobile Money,Web,Référencement payant,4.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O01295,C0217,P051,2025-11-05,2,51.59,0.22,103.18,80.48,Carte,App,Organique,7.0,0,5.0,Professionnel,Les Cayes,Accessoire
O01296,C0023,P025,2024-03-30,3,95.45,0.06,286.35,269.17,Virement,Boutique,Référencement payant,2.0,0,5.0,Professionnel,Cap-Haïtien,Cours
O01297,C0381,P048,2024-11-01,1,74.61,0.14,74.61,64.16,Carte,Boutique,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01298,C0231,P018,2024-06-16,2,52.97,0.17,105.94,87.93,Mobile Money,App,Email,3.0,0,5.0,Professionnel,Abidjan,Cours
O01299,C0022,P036,2025-10-06,2,130.05,0.2,260.1,208.08,Mobile Money,Web,Email,14.0,0,4.0,Étudiant,Saint-Marc,Accessoire
O01300,C0070,P036,2025-01-20,4,130.05,0.2,520.2,416.16,Mobile Money,Web,Organique,10.0,0,3.0,Étudiant,Port-au-Prince,Accessoire
O01301,C0157,P009,2024-03-11,1,157.91,0.03,157.91,153.17,Virement,Web,Réseaux sociaux,3.0,1,,Entreprise,Port-au-Prince,Cours
O01302,C0096,P029,2025-05-09,5,26.81,0.09,134.05,121.99,Carte,App,Partenariat,3.0,0,4.0,Indépendant,Port-au-Prince,Livre
O01303,C0343,P039,2024-01-31,1,179.66,0.2,179.66,143.73,Carte,Web,Référencement payant,3.0,0,5.0,Professionnel,Cap-Haïtien,Cours
O01304,C0306,P051,2024-07-15,4,51.59,0.16,206.36,173.34,Virement,Web,Direct,12.0,0,4.0,Indépendant,Montréal,Accessoire
O01305,C0165,P054,2025-05-30,1,1341.69,0.1,1341.69,1207.52,Virement,Web,Référencement payant,7.0,0,4.0,Étudiant,,Laptop
O01306,C0043,P024,2024-12-27,5,133.87,0.07,669.35,622.5,Mobile Money,App,Email,1.0,0,4.0,Étudiant,Port-au-Prince,Cours
O01307,C0040,P039,2025-06-28,4,179.66,0.01,718.64,711.45,Mobile Money,App,Email,2.0,0,4.0,Étudiant,Gonaïves,Cours
O01308,C0473,P011,2025-02-12,5,41.85,0.07,209.25,194.6,Mobile Money,Web,Direct,1.0,0,5.0,Étudiant,Abidjan,Cours
O01309,C0173,P054,2025-08-25,5,1341.69,0.16,6708.45,5635.1,Mobile Money,Web,Email,9.0,0,5.0,Étudiant,Port-au-Prince,Laptop
O01310,C0054,P053,2025-02-06,5,325.9,0.13,1629.5,1417.66,Virement,App,Réseaux sociaux,2.0,0,4.0,Entreprise,Cap-Haïtien,Cloud
O01311,C0356,P060,2024-02-10,4,813.91,0.01,3255.64,3223.08,Virement,App,Partenariat,13.0,0,4.0,Étudiant,Cap-Haïtien,Laptop
O01312,C0435,P030,2024-02-20,5,408.53,0.03,2042.65,1981.37,Carte,Web,Direct,1.0,0,4.0,Professionnel,Kinshasa,Cloud
O01313,C0061,P022,2025-07-09,1,50.57,0.07,50.57,47.03,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Indépendant,Les Cayes,Livre
O01314,C0473,P046,2024-01-28,4,125.59,0.14,502.36,432.03,Mobile Money,Boutique,Organique,1.0,0,4.0,Étudiant,Abidjan,Cours
O01315,C0363,P044,2024-09-26,5,238.63,0.18,1193.15,978.38,Carte,App,Email,1.0,1,4.0,Indépendant,Santo Domingo,Logiciel
O01316,C0127,P013,2024-01-12,2,61.14,0.08,122.28,112.5,Virement,Web,Référencement payant,1.0,0,4.0,Étudiant,Dakar,Livre
O01317,C0388,P033,2024-08-04,5,119.22,0.02,596.1,584.18,Mobile Money,App,Réseaux sociaux,11.0,0,4.0,Professionnel,Gonaïves,Accessoire
O01318,C0210,P039,2025-03-01,3,179.66,0.14,538.98,463.52,Carte,App,Référencement payant,7.0,1,3.0,Indépendant,Gonaïves,Cours
O01319,C0318,P028,2024-05-03,3,26.12,0.07,78.36,72.87,Mobile Money,Web,Email,14.0,0,5.0,Entreprise,Cap-Haïtien,Accessoire
O01320,C0064,P023,2024-11-29,2,132.18,0.09,264.36,240.57,Carte,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Abidjan,Logiciel
O01321,C0123,P015,2025-12-13,1,215.62,0.1,215.62,194.06,Carte,Boutique,Email,0.0,0,5.0,Étudiant,Port-au-Prince,Cloud
O01322,C0387,P025,2024-02-20,5,95.45,0.0,477.25,477.25,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Paris,Cours
O01323,C0403,P015,2024-02-15,4,215.62,0.08,862.48,793.48,Mobile Money,Web,Référencement payant,0.0,0,3.0,Étudiant,Port-au-Prince,Cloud
O01324,C0006,P019,2024-07-12,3,121.48,0.15,364.44,309.77,Mobile Money,App,Organique,3.0,0,5.0,Entreprise,Port-au-Prince,Cours
O01325,C0108,P012,2025-08-14,5,74.3,0.17,371.5,308.34,Carte,Web,Partenariat,0.0,0,5.0,Professionnel,Jérémie,Livre
O01326,C0304,P023,2024-10-17,1,132.18,0.22,132.18,103.1,Mobile Money,App,Réseaux sociaux,1.0,0,4.0,Professionnel,Port-au-Prince,Logiciel
O01327,C0453,P038,2025-04-02,4,98.38,0.12,393.52,346.3,Carte,Web,Direct,3.0,0,4.0,Étudiant,Saint-Marc,Cours
O01328,C0338,P023,2024-01-25,3,132.18,0.24,396.54,301.37,Cash,Web,Référencement payant,3.0,0,4.0,Étudiant,Gonaïves,Logiciel
O01329,C0354,P009,2025-06-09,4,157.91,0.1,631.64,568.48,Carte,Web,Organique,0.0,0,5.0,Professionnel,,Cours
O01330,C0195,P049,2024-02-18,1,308.72,0.05,308.72,293.28,Virement,Boutique,Direct,5.0,0,5.0,Étudiant,Mirebalais,Logiciel
O01331,C0028,P026,2025-05-23,4,95.37,0.1,381.48,343.33,Carte,App,Réseaux sociaux,3.0,0,5.0,Professionnel,Santo Domingo,Accessoire
O01332,C0383,P036,2024-04-15,4,130.05,0.03,520.2,504.59,Carte,App,Email,9.0,0,4.0,Entreprise,Port-au-Prince,Accessoire
O01333,C0400,P032,2025-09-05,5,756.36,0.25,3781.8,2836.35,Mobile Money,Web,Direct,4.0,0,,Professionnel,Cap-Haïtien,Laptop
O01334,C0222,P031,2024-07-30,2,165.54,0.16,331.08,278.11,Mobile Money,App,Direct,3.0,0,4.0,Étudiant,Jérémie,Cours
O01335,C0254,P027,2024-05-11,1,1016.89,0.06,1016.89,955.88,Cash,Web,Référencement payant,5.0,0,5.0,Professionnel,Santo Domingo,Laptop
O01336,C0118,P046,2024-08-28,1,125.59,0.14,125.59,108.01,Mobile Money,App,Direct,3.0,0,4.0,Indépendant,Dakar,Cours
O01337,C0227,P052,2024-01-01,1,1932.53,0.17,1932.53,1604.0,Carte,Web,Réseaux sociaux,13.0,0,4.0,Étudiant,Jérémie,Laptop
O01338,C0121,P055,2024-04-28,2,1771.15,0.13,3542.3,3081.8,Carte,App,Organique,12.0,0,5.0,Entreprise,Paris,Laptop
O01339,C0211,P027,2025-03-03,5,1016.89,0.05,5084.45,4830.23,Mobile Money,Web,Organique,11.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O01340,C0068,P021,2024-08-03,1,151.84,0.02,151.84,148.8,Carte,Web,Réseaux sociaux,2.0,0,5.0,Entreprise,Paris,Cours
O01341,C0304,P005,2024-09-10,1,1123.49,0.27,1123.49,820.15,Virement,App,Email,3.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O01342,C0124,P027,2025-07-31,1,1016.89,0.08,1016.89,935.54,Mobile Money,Web,Réseaux sociaux,9.0,0,4.0,Étudiant,Paris,Laptop
O01343,C0363,P060,2024-03-29,2,813.91,0.1,1627.82,1465.04,Mobile Money,Web,Email,10.0,0,4.0,Indépendant,Santo Domingo,Laptop
O01344,C0259,P016,2024-10-10,4,1572.54,0.1,6290.16,5661.14,Virement,Boutique,Organique,,0,5.0,Professionnel,Port-au-Prince,Laptop
O01345,C0448,P051,2024-05-13,2,51.59,0.01,103.18,102.15,Carte,Web,Réseaux sociaux,5.0,0,5.0,Indépendant,Fort-Liberté,Accessoire
O01346,C0111,P046,2024-12-11,3,125.59,0.01,376.77,373.0,Mobile Money,App,Référencement payant,1.0,0,5.0,Professionnel,Port-au-Prince,Cours
O01347,C0137,P040,2024-08-25,2,141.14,0.11,282.28,251.23,Virement,App,Organique,1.0,0,5.0,Étudiant,Port-au-Prince,Cloud
O01348,C0122,P034,2024-02-03,5,294.16,0.11,1470.8,1309.01,Mobile Money,App,Référencement payant,2.0,1,5.0,Professionnel,Port-au-Prince,Logiciel
O01349,C0316,P046,2024-02-20,1,125.59,0.01,125.59,124.33,Mobile Money,Web,Référencement payant,3.0,0,4.0,Professionnel,Cap-Haïtien,Cours
O01350,C0054,P006,2025-09-01,2,75.23,0.25,150.46,112.84,Virement,App,Email,18.0,0,4.0,Entreprise,Cap-Haïtien,Accessoire
O01351,C0344,P008,2024-02-10,3,68.48,0.11,205.44,182.84,Carte,Web,Partenariat,2.0,0,5.0,Étudiant,Paris,Logiciel
O01352,C0410,P012,2025-07-13,5,74.3,0.12,371.5,326.92,Virement,Web,Direct,1.0,0,,Entreprise,Santo Domingo,Livre
O01353,C0338,P046,2025-10-16,3,125.59,0.09,376.77,342.86,Carte,App,Organique,0.0,0,4.0,Étudiant,Gonaïves,Cours
O01354,C0068,P026,2024-11-29,1,95.37,0.14,95.37,82.02,Mobile Money,Boutique,Référencement payant,3.0,0,4.0,Entreprise,Paris,Accessoire
O01355,C0247,P013,2024-08-11,3,61.14,0.1,183.42,165.08,Carte,Web,Organique,0.0,0,4.0,Étudiant,Abidjan,Livre
O01356,C0267,P003,2025-07-09,2,40.16,0.1,80.32,72.29,Mobile Money,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Santo Domingo,Livre
O01357,C0196,P030,2025-12-03,2,408.53,0.06,817.06,768.04,Carte,App,Email,0.0,0,4.0,Entreprise,Gonaïves,Cloud
O01358,C0234,P024,2024-03-27,5,133.87,0.01,669.35,662.66,Carte,Web,Référencement payant,1.0,0,5.0,Étudiant,Paris,Cours
O01359,C0382,P011,2025-11-20,5,41.85,0.06,209.25,196.7,Carte,App,Partenariat,8.0,0,5.0,Entreprise,,Cours
O01360,C0418,P002,2025-11-05,2,1058.14,0.2,2116.28,1693.02,Carte,Web,Référencement payant,15.0,0,5.0,Étudiant,Saint-Marc,Laptop
O01361,C0151,P046,2024-04-11,3,125.59,0.04,376.77,361.7,Mobile Money,Web,Référencement payant,1.0,0,5.0,Étudiant,Les Cayes,Cours
O01362,C0165,P047,2024-02-09,3,122.9,0.11,368.7,328.14,Carte,App,Email,45.0,0,4.0,Étudiant,,Cours
