order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category,net_calc,amount_diff
O01151,C0243,P033,2024-04-18,3,119.22,0.11,357.66,318.32,Virement,App,Partenariat,8.0,0,4.0,Professionnel,Santo Domingo,Accessoire,318.3174,0.002599999999972624
O01152,C0334,P023,2025-08-26,5,132.18,0.0,660.9,660.9,Carte,App,Direct,3.0,0,5.0,Professionnel,Port-au-Prince,Logiciel,660.9,0.0
O01153,C0465,P038,2024-06-03,5,98.38,0.13,491.9,427.95,Mobile Money,Web,Email,0.0,0,4.0,Indépendant,Santo Domingo,Cours,427.953,-0.002999999999985903
O01154,C0164,P048,2024-12-26,4,74.61,0.09,298.44,271.58,Mobile Money,Web,Organique,3.0,0,5.0,Entreprise,Port-au-Prince,Cours,271.5804,-0.0004000000000132786
O01155,C0451,P032,2024-07-11,5,756.36,0.11,3781.8,3365.8,Mobile Money,Web,Organique,12.0,0,4.0,Professionnel,Port-au-Prince,Laptop,3365.802,-0.0019999999999527063
O01156,C0304,P028,2024-06-13,1,26.12,0.06,26.12,24.55,Carte,Web,Email,4.0,0,4.0,Professionnel,Port-au-Prince,Accessoire,24.5528,-0.00280000000000058
O01157,C0093,P058,2025-03-03,1,222.36,0.03,222.36,215.69,Virement,App,Référencement payant,1.0,0,4.0,Professionnel,Port-au-Prince,Cloud,215.6892,0.0007999999999981355
O01158,C0484,P059,2025-07-27,5,108.25,0.08,541.25,497.95,Mobile Money,Web,Email,2.0,0,4.0,Indépendant,Cap-Haïtien,Cours,497.95000000000005,-5.684341886080802e-14
O01159,C0344,P060,2024-11-11,4,813.91,0.11,3255.64,2897.52,Mobile Money,Web,Réseaux sociaux,14.0,0,4.0,Étudiant,Paris,Laptop,2897.5196,0.0003999999998995918
O01160,C0193,P001,2024-04-09,2,1681.08,0.04,3362.16,3227.67,Mobile Money,Web,Référencement payant,15.0,0,4.0,Étudiant,Cap-Haïtien,Laptop,3227.6735999999996,-0.0035999999995510734
O01161,C0108,P051,2024-06-23,4,51.59,0.12,206.36,181.6,Mobile Money,App,Réseaux sociaux,5.0,0,4.0,Professionnel,Jérémie,Accessoire,181.5968,0.003199999999992542
O01162,C0458,P054,2024-04-27,1,1341.69,0.01,1341.69,1328.27,Carte,App,Organique,4.0,0,4.0,Étudiant,Port-au-Prince,Laptop,1328.2731,-0.003100000000131331
O01163,C0412,P049,2025-09-23,4,308.72,0.06,1234.88,1160.79,Cash,Web,Partenariat,0.0,0,5.0,Indépendant,Santo Domingo,Logiciel,1160.7872,0.0027999999999792635
O01164,C0023,P045,2024-08-16,5,349.73,0.04,1748.65,1678.7,Carte,Web,Email,0.0,0,3.0,Professionnel,Cap-Haïtien,Cloud,1678.704,-0.0039999999999054126
O01165,C0318,P022,2024-09-24,3,50.57,0.2,151.71,121.37,Virement,Web,Organique,3.0,0,4.0,Entreprise,Cap-Haïtien,Livre,121.36800000000001,0.001999999999995339
O01166,C0058,P044,2024-02-20,4,238.63,0.07,954.52,887.7,Virement,Web,Réseaux sociaux,3.0,0,4.0,Indépendant,Port-au-Prince,Logiciel,887.7035999999999,-0.003599999999892134
O01167,C0148,P035,2024-11-14,4,52.24,0.08,208.96,192.24,Mobile Money,Web,Email,3.0,0,5.0,Professionnel,Paris,Livre,192.2432,-0.003199999999992542
O01168,C0285,P050,2025-10-15,5,24.97,0.1,124.85,112.36,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Professionnel,Montréal,Livre,112.365,-0.0049999999999954525
O01169,C0125,P022,2024-10-19,3,50.57,0.18,151.71,124.4,Carte,Web,Organique,3.0,0,5.0,Étudiant,Port-au-Prince,Livre,124.40220000000002,-0.002200000000016189
O01170,C0257,P045,2025-04-10,2,349.73,0.09,699.46,636.51,Mobile Money,Web,Email,3.0,0,5.0,Professionnel,Les Cayes,Cloud,636.5086,0.0013999999999896318
O01171,C0215,P048,2024-05-10,2,74.61,0.18,149.22,122.36,Mobile Money,App,Référencement payant,3.0,0,4.0,Indépendant,Port-au-Prince,Cours,122.36040000000001,-0.0004000000000132786
O01172,C0291,P051,2024-04-12,2,51.59,0.08,103.18,94.93,Carte,App,Organique,7.0,0,5.0,Étudiant,Hinche,Accessoire,94.92560000000002,0.0043999999999897454
O01173,C0401,P011,2025-06-07,1,41.85,0.16,41.85,35.15,Carte,Web,Email,1.0,0,5.0,Étudiant,Hinche,Cours,35.153999999999996,-0.003999999999997783
O01174,C0078,P052,2024-02-17,4,1932.53,0.08,7730.12,7111.71,Cash,Web,Email,12.0,0,4.0,Professionnel,Gonaïves,Laptop,7111.7104,-0.0003999999998995918
O01175,C0399,P014,2024-11-16,2,120.86,0.3,241.72,169.2,Carte,App,Réseaux sociaux,1.0,0,5.0,Professionnel,Paris,Cours,169.20399999999998,-0.003999999999990678
O01176,C0112,P057,2024-08-14,4,55.74,0.04,222.96,214.04,Carte,Web,Réseaux sociaux,2.0,0,4.0,Professionnel,Jacmel,Cours,214.0416,-0.001599999999996271
O01177,C0017,P003,2024-01-12,1,40.16,0.23,40.16,30.92,Carte,App,Réseaux sociaux,5.0,0,5.0,Professionnel,Cap-Haïtien,Livre,30.923199999999998,-0.003199999999996095
O01178,C0224,P014,2025-01-14,2,120.86,0.11,241.72,215.13,Mobile Money,App,Réseaux sociaux,0.0,0,4.0,Professionnel,Gonaïves,Cours,215.1308,-0.0007999999999981355
O01179,C0152,P037,2025-11-20,2,120.19,0.18,240.38,197.11,Mobile Money,App,Partenariat,8.0,0,5.0,Professionnel,Unknown,Cours,197.1116,-0.001599999999996271
O01180,C0093,P033,2024-02-19,1,119.22,0.12,119.22,104.91,Mobile Money,Web,Réseaux sociaux,9.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,104.9136,-0.0036000000000058208
O01181,C0212,P042,2025-08-06,5,68.31,0.1,341.55,307.4,Mobile Money,Web,Direct,3.0,0,5.0,Indépendant,Hinche,Cloud,307.39500000000004,0.004999999999938609
O01182,C0435,P025,2025-01-20,3,95.45,0.05,286.35,272.03,Carte,App,Réseaux sociaux,3.0,1,4.0,Professionnel,Kinshasa,Cours,272.0325,-0.0025000000000545697
O01183,C0293,P001,2025-06-01,5,1681.08,0.07,8405.4,7817.02,Mobile Money,Web,Référencement payant,4.0,0,4.0,Étudiant,Dakar,Laptop,7817.021999999999,-0.0019999999985884642
O01184,C0364,P038,2024-03-10,5,98.38,0.11,491.9,437.79,Carte,Web,Email,2.0,0,4.357446808510638,Professionnel,Kinshasa,Cours,437.791,-0.0009999999999763531
O01185,C0075,P031,2025-09-13,1,165.54,0.19,165.54,134.09,Virement,App,Référencement payant,2.0,0,4.0,Professionnel,Hinche,Cours,134.0874,0.002600000000001046
O01186,C0038,P031,2024-01-09,5,165.54,0.16,827.7,695.27,Carte,Web,Partenariat,1.0,0,3.0,Professionnel,Port-au-Prince,Cours,695.268,0.0019999999999527063
O01187,C0168,P023,2025-10-10,1,132.18,0.23,132.18,101.78,Carte,App,Réseaux sociaux,2.0,0,4.0,Étudiant,Dakar,Logiciel,101.77860000000001,0.0013999999999896318
O01188,C0388,P054,2025-04-15,5,1341.69,0.03,6708.45,6507.2,Mobile Money,Boutique,Réseaux sociaux,12.0,0,5.0,Professionnel,Gonaïves,Laptop,6507.1965,0.003499999999803549
O01189,C0443,P048,2024-08-29,4,74.61,0.12,298.44,262.63,Carte,App,Direct,3.0,1,5.0,Professionnel,Unknown,Cours,262.6272,0.0027999999999792635
O01190,C0051,P011,2024-01-06,5,41.85,0.08,209.25,192.51,Mobile Money,Web,Direct,11.0,0,4.0,Professionnel,Les Cayes,Cours,192.51000000000002,-2.842170943040401e-14
O01191,C0239,P003,2025-03-12,3,40.16,0.03,120.48,116.87,Mobile Money,Boutique,Direct,5.0,0,5.0,Professionnel,Santo Domingo,Livre,116.8656,0.004400000000003956
O01192,C0199,P011,2024-03-03,1,41.85,0.16,41.85,35.15,Cash,App,Organique,1.0,0,4.0,Professionnel,Port-au-Prince,Cours,35.153999999999996,-0.003999999999997783
O01193,C0373,P003,2025-03-11,1,40.16,0.18,40.16,32.93,Carte,Web,Organique,2.0,0,4.0,Entreprise,Port-au-Prince,Livre,32.9312,-0.0011999999999972033
O01194,C0103,P043,2025-07-06,1,119.53,0.09,119.53,108.77,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Montréal,Cours,108.7723,-0.002300000000005298
O01195,C0243,P038,2024-07-10,5,98.38,0.09,491.9,447.63,Mobile Money,Web,Référencement payant,1.0,0,5.0,Professionnel,Santo Domingo,Cours,447.629,0.0009999999999763531
O01196,C0425,P028,2024-06-19,3,26.12,0.14,78.36,67.39,Carte,Web,Organique,9.0,0,4.0,Entreprise,Jacmel,Accessoire,67.3896,0.00039999999999906777
O01197,C0233,P036,2024-06-07,2,130.05,0.01,260.1,257.5,Mobile Money,App,Réseaux sociaux,8.0,0,4.0,Professionnel,Gonaïves,Accessoire,257.499,0.0009999999999763531
O01198,C0391,P049,2024-06-09,1,308.72,0.08,308.72,284.02,Virement,Web,Email,0.0,0,5.0,Étudiant,Jérémie,Logiciel,284.02240000000006,-0.0024000000000796717
O01199,C0311,P050,2024-03-22,1,24.97,0.02,24.97,24.47,Mobile Money,Web,Organique,5.0,0,4.0,Étudiant,Cap-Haïtien,Livre,24.470599999999997,-0.0005999999999986017
O01200,C0299,P027,2024-06-27,2,1016.89,0.07,2033.78,1891.42,Cash,App,Référencement payant,15.0,0,4.0,Professionnel,Les Cayes,Laptop,1891.4153999999999,0.004600000000209548
O01201,C0130,P036,2025-04-16,4,130.05,0.18,520.2,426.56,Mobile Money,Web,Organique,8.0,0,5.0,Professionnel,Les Cayes,Accessoire,426.5640000000001,-0.004000000000075943
O01202,C0497,P035,2024-08-04,5,52.24,0.14,261.2,224.63,Carte,Web,Partenariat,3.0,0,4.0,Professionnel,Port-au-Prince,Livre,224.63199999999998,-0.001999999999981128
O01203,C0125,P057,2025-07-12,4,55.74,0.18,222.96,182.83,Cash,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Port-au-Prince,Cours,182.82720000000003,0.0027999999999792635
O01204,C0466,P046,2025-08-08,5,125.59,0.13,627.95,546.32,Carte,App,Email,2.0,0,4.0,Étudiant,Paris,Cours,546.3165,0.003500000000030923
O01205,C0495,P019,2025-06-28,2,121.48,0.11,242.96,216.23,Mobile Money,App,Email,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,216.23440000000002,-0.004400000000032378
O01206,C0256,P054,2025-01-20,2,1341.69,0.03,2683.38,2602.88,Mobile Money,Web,Organique,13.0,0,4.0,Entreprise,Cap-Haïtien,Laptop,2602.8786,0.0014000000001033186
O01207,C0435,P024,2024-08-14,4,133.87,0.12,535.48,471.22,Virement,App,Réseaux sociaux,1.0,1,5.0,Professionnel,Kinshasa,Cours,471.2224,-0.002399999999965985
O01208,C0358,P046,2025-10-26,1,125.59,0.17,125.59,104.24,Virement,Web,Partenariat,3.0,0,5.0,Étudiant,Port-au-Prince,Cours,104.2397,0.0002999999999957481
O01209,C0369,P059,2024-05-26,5,108.25,0.05,541.25,514.19,Carte,Web,Email,3.0,0,5.0,Indépendant,Santo Domingo,Cours,514.1875,0.0025000000000545697
O01210,C0035,P049,2024-11-28,4,308.72,0.12,1234.88,1086.69,Mobile Money,Web,Organique,0.0,0,4.0,Professionnel,Dakar,Logiciel,1086.6944,-0.004400000000032378
O01211,C0069,P007,2024-11-20,1,308.43,0.29,308.43,218.99,Carte,Web,Référencement payant,9.0,0,4.0,Entreprise,Cap-Haïtien,Logiciel,218.9853,0.004700000000013915
O01212,C0035,P013,2025-06-17,1,61.14,0.09,61.14,55.64,Mobile Money,Web,Organique,0.0,0,4.0,Professionnel,Dakar,Livre,55.6374,0.002600000000001046
O01213,C0016,P048,2025-01-25,4,74.61,0.21,298.44,235.77,Mobile Money,App,Réseaux sociaux,2.0,0,5.0,Étudiant,Gonaïves,Cours,235.76760000000002,0.0023999999999944066
O01214,C0418,P008,2025-07-25,4,68.48,0.1,273.92,246.53,Carte,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Saint-Marc,Logiciel,246.52800000000002,0.001999999999981128
O01215,C0088,P001,2025-10-19,2,1681.08,0.17,3362.16,2790.59,Virement,Boutique,Réseaux sociaux,14.0,0,4.0,Étudiant,Santo Domingo,Laptop,2790.5928,-0.00279999999975189
O01216,C0004,P016,2024-10-06,4,1572.54,0.26,6290.16,4654.72,Mobile Money,Boutique,Organique,11.0,0,4.0,Professionnel,Port-au-Prince,Laptop,4654.7184,0.0016000000005078618
O01217,C0469,P030,2025-09-17,3,408.53,0.24,1225.59,931.45,Mobile Money,Web,Organique,3.0,0,4.0,Professionnel,Montréal,Cloud,931.4484,0.0016000000000531145
O01218,C0140,P008,2024-05-01,4,68.48,0.03,273.92,265.7,Cash,Web,Organique,3.0,0,3.0,Étudiant,Paris,Logiciel,265.7024,-0.0024000000000228283
O01219,C0409,P010,2025-10-16,3,28.28,0.1,84.84,76.36,Mobile Money,Web,Réseaux sociaux,0.0,0,3.0,Indépendant,Jacmel,Livre,76.35600000000001,0.003999999999990678
O01220,C0481,P021,2024-05-07,3,151.84,0.08,455.52,419.08,Mobile Money,Web,Email,0.0,0,5.0,Entreprise,Port-au-Prince,Cours,419.0784,0.001599999999996271
O01221,C0262,P036,2025-08-30,2,130.05,0.06,260.1,244.49,Carte,App,Email,11.0,0,4.0,Étudiant,Saint-Marc,Accessoire,244.494,-0.003999999999990678
O01222,C0464,P033,2024-10-06,1,119.22,0.25,119.22,89.42,Carte,Web,Organique,14.0,0,4.0,Entreprise,Paris,Accessoire,89.41499999999999,0.005000000000009663
O01223,C0485,P048,2025-11-20,1,74.61,0.23,74.61,57.45,Carte,Web,Organique,3.0,1,4.357446808510638,Professionnel,Saint-Marc,Cours,57.4497,0.00030000000000285354
O01224,C0073,P059,2024-04-02,1,108.25,0.11,108.25,96.34,Carte,Web,Email,1.0,0,4.0,Indépendant,Saint-Marc,Cours,96.3425,-0.0024999999999977263
O01225,C0074,P002,2024-11-28,5,1058.14,0.2,5290.7,4232.56,Carte,App,Email,7.0,0,4.0,Étudiant,Kinshasa,Laptop,4232.56,0.0
O01226,C0185,P042,2025-10-06,3,68.31,0.16,204.93,172.14,Mobile Money,Web,Partenariat,0.0,0,4.0,Indépendant,Port-au-Prince,Cloud,172.1412,-0.0012000000000114142
O01227,C0280,P010,2024-02-03,2,28.28,0.13,56.56,49.21,Mobile Money,App,Organique,2.0,0,5.0,Indépendant,Port-au-Prince,Livre,49.2072,0.00280000000000058
O01228,C0394,P022,2024-07-08,5,50.57,0.17,252.85,209.87,Carte,Web,Organique,6.0,1,5.0,Indépendant,Dakar,Livre,209.8655,0.004500000000007276
O01229,C0092,P021,2024-02-29,5,151.84,0.07,759.2,706.06,Mobile Money,Web,Réseaux sociaux,1.0,0,5.0,Indépendant,Unknown,Cours,706.056,0.0039999999999054126
O01230,C0097,P043,2024-08-17,2,119.53,0.02,239.06,234.28,Virement,Web,Email,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,234.2788,0.0012000000000114142
O01231,C0154,P016,2024-10-06,2,1572.54,0.29,3145.08,2233.01,Carte,App,Réseaux sociaux,11.0,0,4.0,Étudiant,Cap-Haïtien,Laptop,2233.0067999999997,0.0032000000005609763
O01232,C0136,P054,2025-03-18,3,1341.69,0.0,4025.07,4025.07,Mobile Money,App,Organique,4.0,0,4.0,Professionnel,Abidjan,Laptop,4025.07,0.0
O01233,C0471,P023,2024-07-03,5,132.18,0.13,660.9,574.98,Carte,Web,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,574.983,-0.0029999999999290594
O01234,C0198,P049,2024-04-23,4,308.72,0.18,1234.88,1012.6,Mobile Money,Web,Référencement payant,2.0,0,5.0,Professionnel,Santo Domingo,Logiciel,1012.6016000000002,-0.0016000000001668013
O01235,C0435,P058,2024-05-01,3,222.36,0.18,667.08,547.01,Mobile Money,Web,Organique,2.0,0,5.0,Professionnel,Kinshasa,Cloud,547.0056000000001,0.004399999999918691
O01236,C0028,P031,2025-11-01,2,165.54,0.19,331.08,268.17,Carte,Web,Email,1.0,0,5.0,Professionnel,Santo Domingo,Cours,268.1748,-0.004799999999988813
O01237,C0051,P007,2025-11-12,2,308.43,0.19,616.86,499.66,Carte,Web,Organique,3.0,0,5.0,Professionnel,Les Cayes,Logiciel,499.6566,0.0033999999999991815
O01238,C0402,P043,2024-06-07,1,119.53,0.18,119.53,98.01,Virement,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Montréal,Cours,98.0146,-0.004599999999996385
O01239,C0125,P026,2024-05-19,4,95.37,0.06,381.48,358.59,Carte,App,Organique,3.0,0,5.0,Étudiant,Port-au-Prince,Accessoire,358.5912,-0.0012000000000398359
O01240,C0042,P021,2024-02-08,5,151.84,0.06,759.2,713.65,Mobile Money,App,Direct,3.0,0,4.0,Entreprise,Saint-Marc,Cours,713.648,0.0019999999999527063
O01241,C0298,P028,2025-11-16,4,26.12,0.23,104.48,80.45,Mobile Money,App,Organique,12.0,0,4.0,Étudiant,Les Cayes,Accessoire,80.4496,0.00039999999999906777
O01242,C0074,P018,2025-05-19,2,52.97,0.01,105.94,104.88,Carte,App,Organique,8.0,0,4.0,Étudiant,Kinshasa,Cours,104.8806,-0.0006000000000057071
O01243,C0031,P017,2025-06-27,3,108.73,0.15,326.19,277.26,Mobile Money,Boutique,Partenariat,2.0,0,3.0,Professionnel,Saint-Marc,Logiciel,277.2615,-0.0015000000000213731
O01244,C0204,P060,2024-07-26,5,813.91,0.18,4069.55,3337.03,Mobile Money,Boutique,Organique,8.0,0,4.0,Étudiant,Jacmel,Laptop,3337.0310000000004,-0.0010000000002037268
O01245,C0276,P017,2025-04-03,3,108.73,0.14,326.19,280.52,Carte,Web,Organique,2.0,0,4.0,Professionnel,Port-au-Prince,Logiciel,280.5234,-0.0033999999999991815
O01246,C0264,P028,2024-02-12,5,26.12,0.14,130.6,112.32,Cash,Web,Organique,10.0,0,3.0,Étudiant,Port-au-Prince,Accessoire,112.31599999999999,0.0040000000000048885
O01247,C0293,P043,2025-04-28,3,119.53,0.07,358.59,333.49,Mobile Money,Web,Référencement payant,3.0,0,5.0,Étudiant,Dakar,Cours,333.48869999999994,0.0013000000000715772
O01248,C0012,P014,2025-02-18,3,120.86,0.01,362.58,358.95,Mobile Money,App,Réseaux sociaux,1.0,0,5.0,Étudiant,Gonaïves,Cours,358.95419999999996,-0.004199999999968895
O01249,C0146,P038,2024-08-25,3,98.38,0.14,295.14,253.82,Carte,Web,Partenariat,5.0,0,5.0,Professionnel,Saint-Marc,Cours,253.82039999999998,-0.0003999999999848569
O01250,C0172,P054,2025-05-22,2,1341.69,0.11,2683.38,2388.21,Carte,Web,Référencement payant,6.0,0,4.0,Professionnel,Port-au-Prince,Laptop,2388.2082,0.0018000000000029104
O01251,C0147,P049,2025-04-07,3,308.72,0.16,926.16,777.97,Mobile Money,Web,Email,0.0,0,4.0,Entreprise,Saint-Marc,Logiciel,777.9744,-0.004399999999918691
O01252,C0280,P002,2024-11-09,2,1058.14,0.13,2116.28,1841.16,Mobile Money,App,Organique,17.0,0,5.0,Indépendant,Port-au-Prince,Laptop,1841.1636,-0.0036000000000058208
O01253,C0115,P025,2024-05-13,4,95.45,0.05,381.8,362.71,Carte,App,Référencement payant,3.0,0,5.0,Étudiant,Port-au-Prince,Cours,362.71,0.0
O01254,C0316,P001,2024-01-17,4,1681.08,0.05,6724.32,6388.1,Mobile Money,App,Partenariat,10.0,0,5.0,Professionnel,Cap-Haïtien,Laptop,6388.103999999999,-0.003999999998995918
O01255,C0468,P037,2025-11-01,2,120.19,0.05,240.38,228.36,Mobile Money,App,Partenariat,2.0,0,5.0,Professionnel,Jacmel,Cours,228.361,-0.0009999999999763531
O01256,C0331,P020,2024-07-20,5,1817.26,0.14,9086.3,7814.22,Carte,App,Organique,8.0,0,4.0,Étudiant,Port-au-Prince,Laptop,7814.217999999999,0.0020000000013169483
O01257,C0195,P054,2024-08-03,3,1341.69,0.17,4025.07,3340.81,Mobile Money,Web,Référencement payant,12.0,0,4.0,Étudiant,Mirebalais,Laptop,3340.8081,0.0018999999997504347
O01258,C0218,P011,2025-05-01,5,41.85,0.05,209.25,198.79,Mobile Money,App,Référencement payant,7.0,0,4.357446808510638,Indépendant,Paris,Cours,198.7875,0.0024999999999977263
O01259,C0293,P052,2024-07-01,4,1932.53,0.09,7730.12,7034.41,Mobile Money,App,Direct,2.0,0,5.0,Étudiant,Dakar,Laptop,7034.4092,0.0007999999997991836
O01260,C0362,P021,2024-09-25,5,151.84,0.12,759.2,668.1,Mobile Money,Web,Organique,0.0,0,4.0,Indépendant,Jérémie,Cours,668.096,0.004000000000019099
O01261,C0151,P056,2025-05-23,5,144.68,0.05,723.4,687.23,Mobile Money,Boutique,Référencement payant,1.0,0,4.357446808510638,Étudiant,Les Cayes,Logiciel,687.2299999999999,1.1368683772161603e-13
O01262,C0020,P012,2025-03-01,2,74.3,0.07,148.6,138.2,Cash,Boutique,Référencement payant,2.0,0,4.0,Entreprise,Les Cayes,Livre,138.19799999999998,0.0020000000000095497
O01263,C0352,P017,2025-04-14,2,108.73,0.11,217.46,193.54,Virement,App,Partenariat,2.0,0,4.0,Étudiant,Montréal,Logiciel,193.5394,0.0005999999999914962
O01264,C0331,P022,2024-01-04,5,50.57,0.11,252.85,225.04,Carte,Boutique,Référencement payant,3.0,0,4.0,Étudiant,Port-au-Prince,Livre,225.0365,0.003500000000002501
O01265,C0051,P060,2024-11-18,2,813.91,0.21,1627.82,1285.98,Mobile Money,Web,Partenariat,8.0,0,4.0,Professionnel,Les Cayes,Laptop,1285.9778000000001,0.002199999999902502
O01266,C0314,P045,2024-12-05,4,349.73,0.11,1398.92,1245.04,Cash,Web,Réseaux sociaux,1.0,0,4.357446808510638,Professionnel,Hinche,Cloud,1245.0388,0.001199999999926149
O01267,C0036,P049,2025-03-28,1,308.72,0.15,308.72,262.41,Virement,Web,Organique,0.0,0,4.0,Étudiant,Hinche,Logiciel,262.41200000000003,-0.0020000000000095497
O01268,C0322,P034,2024-04-18,5,294.16,0.04,1470.8,1411.97,Carte,App,Réseaux sociaux,1.0,0,4.0,Professionnel,Abidjan,Logiciel,1411.9679999999998,0.00200000000018008
O01270,C0008,P038,2025-06-29,3,98.38,0.13,295.14,256.77,Carte,Boutique,Organique,3.0,0,4.0,Étudiant,Paris,Cours,256.7718,-0.0018000000000029104
O01271,C0364,P041,2025-04-26,3,46.48,0.14,139.44,119.92,Virement,App,Email,3.0,0,4.0,Professionnel,Kinshasa,Livre,119.91839999999999,0.001600000000010482
O01272,C0061,P051,2025-08-02,4,51.59,0.15,206.36,175.41,Cash,App,Direct,9.0,0,5.0,Indépendant,Les Cayes,Accessoire,175.406,0.003999999999990678
O01273,C0133,P059,2024-07-12,2,108.25,0.04,216.5,207.84,Virement,Web,Partenariat,8.0,0,5.0,Étudiant,Cap-Haïtien,Cours,207.84,0.0
O01274,C0353,P035,2025-12-14,2,52.24,0.1,104.48,94.03,Carte,Web,Référencement payant,0.0,0,4.357446808510638,Étudiant,Port-au-Prince,Livre,94.03200000000001,-0.0020000000000095497
O01275,C0178,P027,2024-07-14,2,1016.89,0.16,2033.78,1708.38,Virement,Web,Référencement payant,14.0,1,5.0,Étudiant,Jérémie,Laptop,1708.3752,0.0048000000001593435
O01276,C0489,P040,2025-04-10,1,141.14,0.07,141.14,131.26,Carte,App,Organique,2.0,0,5.0,Professionnel,Dakar,Cloud,131.26019999999997,-0.0001999999999782176
O01277,C0479,P045,2024-04-25,5,349.73,0.08,1748.65,1608.76,Mobile Money,Web,Réseaux sociaux,1.0,1,4.0,Étudiant,Les Cayes,Cloud,1608.7580000000003,0.0019999999997253326
O01278,C0494,P060,2025-10-18,4,813.91,0.18,3255.64,2669.62,Carte,Boutique,Email,7.0,0,5.0,Professionnel,Port-au-Prince,Laptop,2669.6248,-0.0048000000001593435
O01279,C0053,P042,2024-08-25,3,68.31,0.02,204.93,200.83,Mobile Money,App,Référencement payant,1.0,0,4.0,Professionnel,Montréal,Cloud,200.8314,-0.0013999999999896318
O01280,C0089,P058,2025-07-27,5,222.36,0.13,1111.8,967.27,Mobile Money,Web,Organique,0.0,0,5.0,Étudiant,Port-au-Prince,Cloud,967.266,0.004000000000019099
O01281,C0092,P044,2024-08-24,4,238.63,0.15,954.52,811.34,Carte,App,Organique,0.0,0,4.357446808510638,Indépendant,Unknown,Logiciel,811.342,-0.0019999999999527063
O01282,C0293,P058,2025-07-19,3,222.36,0.03,667.08,647.07,Carte,App,Référencement payant,1.0,0,4.357446808510638,Étudiant,Dakar,Cloud,647.0676,0.0024000000000796717
O01283,C0216,P046,2024-11-20,1,125.59,0.08,125.59,115.54,Virement,App,Réseaux sociaux,0.0,0,4.0,Étudiant,Kinshasa,Cours,115.54280000000001,-0.0028000000000076852
O01284,C0373,P054,2024-02-14,3,1341.69,0.08,4025.07,3703.06,Carte,Web,Partenariat,14.0,0,5.0,Entreprise,Port-au-Prince,Laptop,3703.0644,-0.004400000000259752
O01285,C0142,P012,2024-05-16,1,74.3,0.15,74.3,63.15,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Indépendant,Paris,Livre,63.154999999999994,-0.0049999999999954525
O01286,C0100,P060,2025-05-03,4,813.91,0.16,3255.64,2734.74,Carte,Web,Partenariat,9.0,1,5.0,Étudiant,Port-au-Prince,Laptop,2734.7376,0.002399999999852298
O01287,C0325,P021,2024-05-18,1,151.84,0.16,151.84,127.55,Carte,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Mirebalais,Cours,127.5456,0.004400000000003956
O01288,C0309,P048,2024-07-15,3,74.61,0.01,223.83,221.59,Carte,App,Référencement payant,8.0,0,4.0,Étudiant,Paris,Cours,221.5917,-0.0016999999999995907
O01289,C0346,P024,2025-01-22,2,133.87,0.08,267.74,246.32,Mobile Money,Boutique,Référencement payant,1.0,0,4.0,Étudiant,Unknown,Cours,246.32080000000002,-0.0008000000000265572
O01290,C0157,P028,2024-06-29,1,26.12,0.17,26.12,21.68,Mobile Money,App,Organique,4.0,0,4.0,Entreprise,Port-au-Prince,Accessoire,21.6796,0.00039999999999906777
